id,lat,lng,cor
789878527,-25.5257194669422,-54.3991505892349,vermelho
789878673,-25.5252843019339,-54.401186259397,vermelho
789878675,-25.5260695031046,-54.4019440957669,vermelho
789878677,-25.5268720352335,-54.4027322565262,vermelho
789878679,-25.5275643093815,-54.4036067884628,vermelho
789878801,-25.5282741438543,-54.404501710076,vermelho
789878803,-25.5289227201483,-54.4053153768535,vermelho
789878812,-25.5282269901912,-54.4057530310956,vermelho
789878815,-25.5275025976276,-54.4062594617515,vermelho
789879003,-25.5263760198763,-54.4069931124756,vermelho
789907093,-25.5216418428822,-54.3976139881705,vermelho
789907095,-25.5212451824916,-54.3972151008252,vermelho
789907357,-25.520795586283,-54.3967650186399,vermelho
789907375,-25.5205306832238,-54.3965189664561,vermelho
792988653,-25.5272439450411,-54.4808918765248,vermelho
802403550,-25.5379870837486,-54.4785975318892,vermelho
802403594,-25.5411406634847,-54.4810151229817,vermelho
802404027,-25.5428574201497,-54.4827847910027,vermelho
802407968,-25.5496517095772,-54.4598836926992,vermelho
802534720,-25.52643897791,-54.4794669331268,vermelho
802534757,-25.5238440878418,-54.4804854965437,vermelho
802534759,-25.5238052348442,-54.4809814157875,vermelho
802563623,-25.519967315368,-54.4750951154607,vermelho
802563625,-25.5198662958124,-54.4736508238867,vermelho
802563667,-25.5197871192007,-54.47242585475,vermelho
802563669,-25.5197024516091,-54.4710516198084,vermelho
803403534,-25.5220565308894,-54.3980133864868,vermelho
803403719,-25.5202544170049,-54.3998712657621,vermelho
813439783,-25.5069892623248,-54.4811021821147,vermelho
619823658,-25.4930654,-54.5426734,vermelho
619094298,-25.5302293,-54.5707459,vermelho
619758979,-25.5245734,-54.5726259,vermelho
570928357,-25.5493025,-54.5467637,vermelho
576977387,-25.577134,-54.5639237,vermelho
618838328,-25.5134755,-54.5945312,vermelho
619759121,-25.5239659,-54.572757,vermelho
619413253,-25.5236239,-54.572727,vermelho
619413249,-25.5233087,-54.5727077,vermelho
577011422,-25.5231557,-54.5726933,vermelho
619413245,-25.5229847,-54.5726782,vermelho
619413240,-25.5226605,-54.5726587,vermelho
619413256,-25.5223904,-54.5726407,vermelho
619164241,-25.5215395,-54.575349,vermelho
619164235,-25.5218457,-54.5753681,vermelho
619164240,-25.5221156,-54.5753959,vermelho
576532350,-25.5654465,-54.54717,vermelho
576532373,-25.5657435,-54.5471987,vermelho
576532352,-25.5660404,-54.5472273,vermelho
576532380,-25.5663379,-54.5472494,vermelho
576532371,-25.5666703,-54.5472857,vermelho
619413276,-25.5220759,-54.5725917,vermelho
619094288,-25.5328965,-54.5738072,vermelho
619094285,-25.5332214,-54.573797,vermelho
806276547,-25.5334019,-54.5737924,vermelho
618980073,-25.5335824,-54.5737878,vermelho
618979958,-25.5339434,-54.5737787,vermelho
618979893,-25.5342771,-54.5737786,vermelho
618980068,-25.5346742,-54.5737705,vermelho
619985050,-25.5349991,-54.5737603,vermelho
619984790,-25.5353871,-54.5737519,vermelho
619984288,-25.5356485,-54.5737597,vermelho
619091323,-25.5428853,-54.5736265,vermelho
618871928,-25.5430657,-54.5736219,vermelho
798097876,-25.5433544,-54.5736205,vermelho
618872525,-25.5435529,-54.5736165,vermelho
618872563,-25.5438774,-54.5736261,vermelho
794561523,-25.544112,-54.5736231,vermelho
618871980,-25.5442201,-54.5736263,vermelho
618872273,-25.5445541,-54.5736164,vermelho
620066876,-25.5448427,-54.573615,vermelho
620067306,-25.5451499,-54.5735943,vermelho
620066947,-25.5454566,-54.5735935,vermelho
619280372,-25.5457364,-54.5735819,vermelho
619279620,-25.545944,-54.5735781,vermelho
619280487,-25.5462507,-54.5735773,vermelho
619281058,-25.5466119,-54.5735582,vermelho
619281053,-25.5469463,-54.5735283,vermelho
619281048,-25.5472623,-54.5735178,vermelho
602629174,-25.5436706,-54.4838622,preto
547816651,-25.5575484344144,-54.567807742624,preto
547816662,-25.5573436064046,-54.5680701303059,preto
547816687,-25.5571565611731,-54.5683429874908,preto
547816725,-25.5569953415096,-54.5686663247398,preto
547816923,-25.556852389347,-54.5689802599663,preto
551662867,-25.5812342360169,-54.5581478325366,preto
551662889,-25.5809772773599,-54.5583291813472,preto
553052389,-25.5764304345361,-54.5820019414035,preto
555099089,-25.5521636162776,-54.5792609882532,preto
555100405,-25.5520574243514,-54.5795461625309,preto
555104919,-25.5519410031879,-54.5798807444355,preto
555106113,-25.551815568622,-54.580215057481,preto
556316492,-25.4710295144012,-54.5576271726601,preto
557087173,-25.5658258099473,-54.5056450966951,preto
565283446,-25.4796792459854,-54.5661592120463,preto
568630281,-25.5775771930092,-54.4823081923277,preto
568810270,-25.5776101377645,-54.481682593622,preto
568814769,-25.5776696473416,-54.4810776541503,preto
568814787,-25.5777203775111,-54.4804625143443,preto
568814818,-25.5777706318568,-54.47986725062,preto
573855866,-25.5687738773754,-54.5011864355506,preto
573855867,-25.5694342082169,-54.5014841058095,preto
573855870,-25.5680457647059,-54.5029651667225,preto
573855924,-25.568410894784,-54.5020310855609,preto
576633502,-25.5879600415671,-54.5385749333258,preto
576633503,-25.5893792913804,-54.538815650311,preto
576633510,-25.5883131015578,-54.5388936509021,preto
576633511,-25.5905625453461,-54.5383730963053,preto
576633512,-25.5881189066389,-54.538718852932,preto
576633513,-25.5903384222827,-54.5383167655651,preto
576754915,-25.4706967043796,-54.5538715260938,preto
576754917,-25.4708225400274,-54.553517534322,preto
576755101,-25.4705718309523,-54.5541858016658,preto
576767751,-25.5605232084139,-54.5737823775282,preto
577075974,-25.5114567917948,-54.5616220866521,preto
577085976,-25.566675467268,-54.573368551597,preto
578905904,-25.5818854908598,-54.5476849096901,preto
578905914,-25.5820737126865,-54.5473622735906,preto
578905929,-25.5822166276958,-54.5470482445067,preto
578907221,-25.5823764490646,-54.5471524138912,preto
578907673,-25.5824047805803,-54.5474714979601,preto
578908130,-25.5823590596561,-54.5467540908637,preto
578908485,-25.5823051347531,-54.546374580242,preto
578908497,-25.5823040809656,-54.5460463560597,preto
578917240,-25.5822874119405,-54.545618218645,preto
578917575,-25.5822402351456,-54.5449604406091,preto
578917589,-25.5822131034223,-54.5445916661777,preto
578917599,-25.5821859707488,-54.5442228917936,preto
578917609,-25.5821515112726,-54.5437842847001,preto
578917717,-25.58301645733,-54.5475392798658,preto
578917743,-25.5829983454351,-54.5471707693079,preto
578917885,-25.5829802325971,-54.5468022587414,preto
578917911,-25.5829436104015,-54.5464530925856,preto
578917930,-25.582925013349,-54.5461044584248,preto
578918183,-25.5829115697657,-54.5459151011068,preto
578918232,-25.5828763922808,-54.5455063060534,preto
578918250,-25.582867288181,-54.5451380614442,preto
578918489,-25.5828396749259,-54.5447891614606,preto
578918576,-25.5828127840333,-54.544410446962,preto
578918588,-25.582775914935,-54.5440712194828,preto
578918605,-25.5827653610233,-54.5437626039845,preto
578918789,-25.5836212925728,-54.5475173527939,preto
578918808,-25.5835939265669,-54.5471585125564,preto
578918857,-25.5835755726539,-54.5467999383736,preto
578918890,-25.5835569766324,-54.5464513024165,preto
578918907,-25.5835357266159,-54.546211986999,preto
578919028,-25.5835171291668,-54.5458633510684,preto
578919769,-25.5817348749738,-54.5453433427632,preto
578919787,-25.5817072618621,-54.5449944461229,preto
578919799,-25.5816803711251,-54.5446157352549,preto
578919827,-25.5816527562381,-54.5442668387178,preto
578919886,-25.5816407562456,-54.5440178547437,preto
578920135,-25.5809470344395,-54.5451013098401,preto
578920202,-25.580698286464,-54.544944796089,preto
578920544,-25.5834814694606,-54.5454744303923,preto
578920557,-25.5834631113439,-54.5451158562717,preto
578920566,-25.5834447523339,-54.5447572821476,preto
578920588,-25.5834173794136,-54.5443984421977,preto
578920600,-25.5833992596636,-54.5440299298514,preto
578920631,-25.5833701977292,-54.543740657679,preto
578952899,-25.5836254547248,-54.5436288401815,preto
582814095,-25.50334971128,-54.5036084867916,preto
582887976,-25.5838572362208,-54.5755799242216,preto
583282853,-25.5784048388637,-54.4839134775947,preto
583282854,-25.5778013894619,-54.4834981770372,preto
583417240,-25.4860715696639,-54.5573549258416,preto
583417259,-25.4860636692153,-54.5569373311416,preto
583417290,-25.4860545623469,-54.5565693867819,preto
584350637,-25.5675292684566,-54.5041931607836,preto
584605191,-25.4794334078469,-54.565883663269,preto
584605194,-25.4795516359399,-54.5651021643115,preto
584605202,-25.4794859623692,-54.5655771813028,preto
585661049,-25.5345317440026,-54.5227377843829,preto
587188496,-25.4939251959303,-54.5507591276287,preto
592654065,-25.5720411768469,-54.5881260237092,preto
592654072,-25.573292721886,-54.5878451597191,preto
592654081,-25.5699400209585,-54.5881130426706,preto
592654105,-25.5702006413929,-54.5885185776427,preto
592654116,-25.5705000087885,-54.5884479600908,preto
592654162,-25.5704469089963,-54.5884065995332,preto
592654202,-25.5699509720529,-54.5884017434518,preto
592654215,-25.5699047143828,-54.5877142319449,preto
592654219,-25.5698467104861,-54.5886074544005,preto
592654231,-25.5699587509771,-54.5888196206248,preto
592654255,-25.5708639280688,-54.5883196046763,preto
594893790,-25.5372015883224,-54.5189883350024,preto
594893795,-25.5371743755996,-54.5186196976113,preto
594893800,-25.537129613062,-54.5182306642288,preto
594893805,-25.537066345054,-54.5178609738369,preto
594893810,-25.5370201473605,-54.5175315490425,preto
594893819,-25.5369741877205,-54.5171921897073,preto
594893851,-25.5369192139215,-54.5168525673227,preto
597795932,-25.5369645390983,-54.5243399550556,preto
597796038,-25.5369311954932,-54.5249752430801,preto
597796263,-25.5368504585453,-54.5264541795512,preto
598219452,-25.5804227020706,-54.5559160142583,preto
615405029,-25.5516134227402,-54.5006373476878,preto
615405030,-25.5516328999682,-54.5002004219845,preto
615405117,-25.5634262520515,-54.5041531761474,preto
615405543,-25.5860081437324,-54.5069298712175,preto
615405548,-25.5857271103056,-54.5066133499408,preto
615405549,-25.5850886898514,-54.5057791693219,preto
615405554,-25.5854829898088,-54.5051342506672,preto
618805435,-25.5730167974005,-54.5737061644386,preto
618805560,-25.5730260299255,-54.5733285559314,preto
618805639,-25.5730260058069,-54.5729606164753,preto
618806570,-25.5735847962279,-54.572977222615,preto
618826184,-25.5582064438714,-54.5737334420669,preto
618826519,-25.557854703389,-54.5737329370099,preto
618834366,-25.5712908314652,-54.5753155354291,preto
618834368,-25.5716152896659,-54.575325183241,preto
618834901,-25.5712131571191,-54.575909873157,preto
618834995,-25.5712294438233,-54.5752441011931,preto
618835014,-25.5712214223911,-54.5755720187995,preto
618835093,-25.5712372008066,-54.5745581869025,preto
618835247,-25.5712379506026,-54.5748963096398,preto
618835344,-25.5712139037886,-54.5762479954275,preto
618835552,-25.5712136770543,-54.5766258651331,preto
618856834,-25.5767910242601,-54.5753796611303,preto
618880701,-25.5553772758683,-54.5798835451118,preto
618880706,-25.5553960175334,-54.5794863914857,preto
618880791,-25.555377531585,-54.580241492672,preto
618882475,-25.5746172187384,-54.5746487344052,preto
618882569,-25.5741132545609,-54.5749718584071,preto
618883232,-25.5746116471263,-54.5752452333253,preto
618883362,-25.5746099268727,-54.5749468499095,preto
618883990,-25.5741149748955,-54.5752702405807,preto
618895523,-25.5699245620401,-54.575493679414,preto
618896143,-25.5699238515051,-54.5758914188852,preto
618896333,-25.5699233830079,-54.5762792214304,preto
618896457,-25.5699134144673,-54.5766866293115,preto
618900456,-25.5660597637143,-54.5049160471108,preto
618912457,-25.5598361151902,-54.5649821027314,preto
618926873,-25.5764029910249,-54.5753880091775,preto
618926990,-25.5761328525023,-54.5753700301552,preto
618933492,-25.5646469366473,-54.571120690106,preto
618933600,-25.5650074477406,-54.5711313941607,preto
618945605,-25.5719629077752,-54.5718053292688,preto
618945639,-25.5719348699232,-54.5714763374383,preto
618945658,-25.5719163296607,-54.5711277393527,preto
618970355,-25.559666753632,-54.5737668779562,preto
618970364,-25.5600365195471,-54.5737679192937,preto
618970413,-25.5593603198648,-54.5737577749685,preto
618970656,-25.5589637584953,-54.5737459948514,preto
618979873,-25.5345988615122,-54.5735296926866,preto
619014032,-25.5793415187213,-54.5699262059945,preto
619042437,-25.5755108636785,-54.5856639223619,preto
619042779,-25.5755286529551,-54.5853064540619,preto
619042963,-25.5759244841839,-54.5849801481405,preto
619043087,-25.5755556977541,-54.5849393171563,preto
619043211,-25.5751871550238,-54.5848885494487,preto
619043427,-25.5759437343616,-54.5845630551775,preto
619043596,-25.5755734852806,-54.5845818483847,preto
619043735,-25.5752224801155,-54.5845514934585,preto
619043829,-25.5752400228859,-54.5842039626245,preto
619044010,-25.5756002845772,-54.5842246481044,preto
619044151,-25.5752658464254,-54.5838865116763,preto
619044290,-25.5759875885323,-54.5838781950474,preto
619044429,-25.5756258645724,-54.5839171333913,preto
619044621,-25.5751250191842,-54.5859507453034,preto
619044640,-25.5751510902551,-54.5856233584181,preto
619045176,-25.5751686355404,-54.5852758282793,preto
619045349,-25.575969558872,-54.5842456025664,preto
619059723,-25.5762231434526,-54.5819957646768,preto
619060999,-25.5814489803857,-54.5781635796162,preto
619066612,-25.5386926678845,-54.5717225336796,preto
619066698,-25.5390086010797,-54.5717120218445,preto
619069408,-25.5374509922422,-54.5730774927263,preto
619069628,-25.5383859900213,-54.5717233786681,preto
619089477,-25.5762257701956,-54.5408051595632,preto
619091655,-25.5918657066234,-54.5139041012195,preto
619092253,-25.4511110869904,-54.5848068999601,preto
619092479,-25.5347753419677,-54.522734967758,preto
619094489,-25.5092253863453,-54.5588030460283,preto
619096681,-25.5602893624736,-54.5737555440841,preto
619099183,-25.5374412870135,-54.57347485812,preto
619099932,-25.4593081765395,-54.5833909137368,preto
619106745,-25.5774165561273,-54.5888632464803,preto
619106914,-25.577433865762,-54.5885256485702,preto
619106971,-25.5774604312151,-54.5881783822189,preto
619107035,-25.5774779832612,-54.5878308466028,preto
619107204,-25.5775043031407,-54.5874935170391,preto
619107328,-25.577521365725,-54.5871658555613,preto
619121188,-25.5245471411824,-54.5674164611302,preto
619121201,-25.5245697670646,-54.5672282651757,preto
619155847,-25.5795583124202,-54.5820752626341,preto
619156227,-25.5802191591509,-54.5819756198164,preto
619156846,-25.580247415035,-54.581558778978,preto
619158109,-25.5705441501642,-54.5792908437278,preto
619158325,-25.5705166343598,-54.5796778421577,preto
619158433,-25.5705168857421,-54.5800358349287,preto
619187561,-25.5463167778495,-54.5697614625778,preto
619196143,-25.5788978674602,-54.5869384282643,preto
619196374,-25.5788096358869,-54.5883280493343,preto
619196836,-25.5788362012977,-54.5879807789353,preto
619197009,-25.5789154170153,-54.5865908879447,preto
619197058,-25.5788800731394,-54.587295905774,preto
619197248,-25.5788537533012,-54.5876332392696,preto
619206280,-25.5711956952677,-54.5777291265205,preto
619206354,-25.5711789216935,-54.5787827022105,preto
619206623,-25.5711956816477,-54.577361194119,preto
619206717,-25.5712058957088,-54.5769438453213,preto
619206879,-25.570545102566,-54.5785152365965,preto
619207003,-25.5711974107353,-54.5780275007402,preto
619207163,-25.5705550764258,-54.5781078273944,preto
619230054,-25.5855852831271,-54.5431495736727,preto
619230148,-25.585585186972,-54.5427815858594,preto
619230352,-25.5855640280643,-54.5429102540487,preto
619257642,-25.566432845132,-54.5677928372513,preto
619257646,-25.5664393927757,-54.5675245494245,preto
619257775,-25.56644056421,-54.5671069452997,preto
619263019,-25.501381496209,-54.5568224166852,preto
619263090,-25.5026459688102,-54.5567503803399,preto
619263200,-25.5023207773685,-54.5567706064815,preto
619263208,-25.5016703944768,-54.5568110587778,preto
619263213,-25.5019958271248,-54.5567809012317,preto
619275401,-25.578782726874,-54.5699096097398,preto
619275540,-25.5787834242404,-54.5695118387556,preto
619275997,-25.5767782381417,-54.5854730015141,preto
619276066,-25.5767606918927,-54.5858205361944,preto
619276288,-25.5767178037067,-54.5864656498824,preto
619276417,-25.5767346199173,-54.5861479273255,preto
619276628,-25.5767009868136,-54.5867833722603,preto
619276852,-25.5766834374869,-54.5871309061195,preto
619276977,-25.576665887343,-54.5874784397692,preto
619283027,-25.5741350597182,-54.572973687067,preto
619283172,-25.57414387599,-54.5737197777143,preto
619283176,-25.574135569357,-54.5733217555995,preto
619290407,-25.584571293508,-54.5821451195357,preto
619290554,-25.5848867360471,-54.5821545228345,preto
619304079,-25.5608387798612,-54.5826312953392,preto
619304439,-25.5615239861146,-54.5826417591904,preto
619304654,-25.5611995300701,-54.5826320960288,preto
619304823,-25.5618306602889,-54.5826409496196,preto
619307727,-25.5676954369713,-54.5803396458101,preto
619308013,-25.5683513993154,-54.5797028810436,preto
619308077,-25.5683599157998,-54.5793550995032,preto
619308156,-25.5677127150664,-54.5796341502858,preto
619308211,-25.567712967452,-54.5799921347066,preto
619308310,-25.5683518946921,-54.5800509307383,preto
619308505,-25.5680111242424,-54.5803391006985,preto
619318929,-25.5359709165692,-54.5727452838037,preto
619320383,-25.5566193472789,-54.5696594110899,preto
619320412,-25.5566563298688,-54.5692528471325,preto
619324155,-25.5751307546798,-54.5687669303042,preto
619324278,-25.5751212216876,-54.5684185899702,preto
619324334,-25.575093662268,-54.5680697145922,preto
619324413,-25.5751011828406,-54.5677616583466,preto
619324704,-25.5751407721948,-54.5690953960079,preto
619373194,-25.5765857062112,-54.5885401067205,preto
619373303,-25.5766215280207,-54.5881831746247,preto
619373353,-25.5766395677486,-54.5878157670075,preto
619373781,-25.5770102895169,-54.5881450564239,preto
619379657,-25.5689214177483,-54.5811020513593,preto
619379678,-25.5692729120155,-54.5811125189465,preto
619379811,-25.5685699234602,-54.5810915839674,preto
619379882,-25.5682452237428,-54.5810918585222,preto
619425065,-25.5719172763494,-54.568134556623,preto
619425085,-25.571898728041,-54.5677859580683,preto
619425120,-25.571889191693,-54.5674376269235,preto
619425155,-25.5718718542632,-54.5670393431366,preto
619425320,-25.5724999174184,-54.5679131845031,preto
619425389,-25.5724723559562,-54.5675643167834,preto
619425486,-25.5720283849041,-54.5661688927232,preto
619425564,-25.5724171483161,-54.5661307019738,preto
619425662,-25.5724359836075,-54.5668373049793,preto
619425798,-25.5724176748179,-54.5664787676131,preto
619425848,-25.5718455029208,-54.5666407919742,preto
619425852,-25.5724538064489,-54.5672157165164,preto
619427987,-25.4506314683749,-54.5848721504334,preto
619437101,-25.5731247115005,-54.5678123934222,preto
619437211,-25.5731073755397,-54.5674141055902,preto
619437351,-25.5730720128639,-54.5670152829475,preto
619437418,-25.573136951573,-54.5684193610063,preto
619437419,-25.5731269319419,-54.5680909006682,preto
619438011,-25.5811252868837,-54.5592882892505,preto
619438014,-25.5809783614787,-54.5590253669524,preto
619438016,-25.58058899737,-54.5583475210602,preto
619438017,-25.5803989413825,-54.5580037641537,preto
619438035,-25.5807880653076,-54.5586915458514,preto
619438042,-25.5813983358122,-54.5591869795752,preto
619438045,-25.5816915889515,-54.5589967618632,preto
619454461,-25.5633519064598,-54.5698591895745,preto
619454936,-25.563631302994,-54.5698674817913,preto
619465601,-25.5723829974997,-54.5800715094579,preto
619465636,-25.5723920028608,-54.5797038425192,preto
619465808,-25.5724010073011,-54.5793361754048,preto
619473335,-25.579332996139,-54.5820685477264,preto
619473358,-25.5792182675998,-54.581965681157,preto
619473362,-25.5792333697865,-54.5817175125451,preto
